1939,Leczyca,yes,3,3,1,grain,no,no,no,na,0,europe,10
1940,Belz,yes,4,3,2,livestock,no,no,no,na,0,europe,11
1941,Turov,yes,1,1,1,wool,no,no,no,na,0,europe,5
1942,Zhytomyr,yes,1,2,1,grain,no,no,no,na,0,europe,7
1943,Bratslav,yes,2,3,2,livestock,no,yes,no,na,0,europe,12
1944,Cherkasy,yes,1,1,1,livestock,no,no,no,na,0,europe,5
1945,Novgorod-Seversky,yes,1,2,1,iron,no,no,no,na,0,europe,8
1946,Desh,yes,3,3,2,naval_supplies,no,no,no,na,0,asia,10
1947,Gingee,yes,3,3,2,cloth,no,yes,no,na,0,asia,16
1948,Bidar,yes,5,5,3,silk,no,yes,no,2,0,asia,31
1949,Rayalaseema,yes,3,3,2,cotton,no,yes,no,na,0,asia,16
1950,Meghalaya,no,,,,,,,,,,asia,#N/A
1951,Hunyad,yes,3,3,2,iron,yes,no,no,na,0,europe,22
1952,Maramaros,yes,2,2,1,naval_supplies,no,no,no,na,0,europe,7
1953,Szabolcs,yes,3,3,2,livestock,no,no,no,na,0,europe,10
1954,Torontal,yes,3,3,2,livestock,no,no,no,na,0,europe,10
1955,Kholmogory,yes,2,2,1,fur,no,no,no,2,0,europe,18
1956,Suzdal,yes,4,4,3,grain,no,no,no,na,0,europe,14
1957,Galich,yes,4,5,2,salt,no,no,no,na,0,europe,15
1958,Kargopol,yes,3,3,1,naval_supplies,no,no,no,na,0,europe,9
1959,Torzhok,yes,3,3,1,naval_supplies,no,no,no,na,0,europe,9
1960,Ostrov,yes,2,2,2,naval_supplies,no,no,no,na,0,europe,8
1961,Ladoga,yes,4,4,2,fur,no,no,no,na,0,europe,13
1962,Kudymkar,yes,1,1,1,fur,no,no,no,na,0,europe,6
1963,Cherdyn,yes,3,3,2,salt,no,no,no,1,0,europe,17
1964,Ust-Sysolsk,yes,1,1,1,fur,no,no,no,na,0,europe,6
1965,Buzuluk,yes,2,2,2,iron,no,no,no,na,0,europe,10
1966,Chelyaba,yes,3,3,3,fur,no,no,no,na,0,europe,12
1967,Khujand,yes,2,2,3,silk,no,no,no,na,0,asia,12
1968,Kulob,yes,2,2,3,wool,no,no,no,na,0,asia,9
1969,Sozak,yes,1,1,1,salt,no,no,no,na,0,asia,7
1970,Syghnak,yes,2,2,2,livestock,no,no,no,na,0,asia,8
1971,Tsaritsyn,yes,3,3,2,livestock,no,no,no,na,0,europe,10
1972,Udmurtia,yes,2,2,2,grain,no,no,no,na,0,europe,9
1973,Urgench,yes,4,4,4,grain,no,no,no,na,0,asia,15
1974,Yedishkul,yes,4,4,2,salt,no,no,no,na,0,europe,14
1975,Sea of Jutland,no,,,,,,,,,,Unknown,#N/A
1976,Dead Sea,no,,,,,,,,,,Unknown,#N/A
1977,Malaren,no,,,,,,,,,,Unknown,#N/A
1978,Shetlands,yes,1,1,1,fish,no,no,no,na,0,europe,5
1979,Faroes,yes,1,1,1,fish,no,no,no,na,0,europe,5
1980,Sea of Japan,no,,,,,,,,,,Unknown,#N/A
1981,Bornholm,yes,1,1,1,fish,no,no,no,na,0,europe,5
1982,Blekinge,yes,2,2,1,naval_supplies,no,no,no,na,0,europe,7
1983,Lolland,yes,3,3,2,fish,no,no,no,na,0,europe,10
1984,Nordjylland,yes,3,3,1,fish,no,no,no,na,0,europe,9
1985,Narke,yes,2,2,2,iron,no,no,no,na,0,europe,10
1986,New Caledonia,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1987,Society Islands,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1988,Rapa Nui,yes,1,1,1,unknown,no,no,no,na,1,oceania,31
1989,Tonga,yes,3,3,2,naval_supplies,no,no,no,1,0,oceania,15
1990,Tuvalu,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1991,Gilbert Islands,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1992,Nauru,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1993,Masrshall Islands,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1994,Wake,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1995,Micronesia,yes,1,1,1,unknown,no,no,no,1,1,oceania,36
1996,Palau,yes,1,1,1,unknown,no,no,no,0,0,oceania,6
1997,Midway,yes,1,1,1,unknown,no,no,no,na,0,oceania,6
1998,Christmas Island,yes,1,1,1,unknown,no,no,no,na,0,asia,6
1999,Cocos Island,yes,1,1,1,unknown,no,no,no,na,0,asia,6
2000,Qinghai Lake,no,,,,,,,,,,Unknown,#N/A
2001,Siling Lake,no,,,,,,,,,,Unknown,#N/A
2002,Galapagos Islands,yes,1,1,1,grain,no,no,no,na,0,south_america,6
2003,Ktunaxa,yes,1,2,1,fur,no,no,no,na,0,north_america,7
2004,Niitsitapi,yes,1,1,1,fur,yes,no,no,na,0,north_america,16
2005,Asinaan,yes,1,1,1,unknown,no,no,no,na,0,north_america,6
2006,Apsaalooke,yes,1,1,1,fur,no,no,no,na,0,north_america,6
2007,Arikara,yes,1,1,1,fur,no,no,no,na,0,north_america,6
2008,Yankton,yes,1,1,1,unknown,no,no,no,na,0,north_america,6
2009,Teton,yes,1,1,1,unknown,no,no,no,na,0,north_america,6
2010,Connecticut,yes,2,2,2,fish,no,no,no,na,0,north_america,8
2011,Shenandoah,yes,2,2,1,iron,no,no,no,na,0,north_america,9
2012,Arsigantegok,yes,2,2,2,unknown,no,no,no,na,0,north_america,9
2013,Kennebec,yes,4,3,3,naval_supplies,no,no,no,na,0,north_america,12
2014,Natchitoches,yes,2,2,1,cotton,no,no,no,na,0,north_america,10
2015,Nipigon,yes,1,1,1,fur,no,no,no,na,0,north_america,6
2016,Bungi,yes,1,1,1,fur,no,no,no,na,0,north_america,6
2017,Nehiyawewin,yes,1,1,1,fur,no,no,no,na,0,north_america,6
2018,Tsuutina,yes,1,1,1,fur,no,no,no,na,0,north_america,6
2019,Nimiipu,yes,1,1,1,unknown,no,no,no,na,0,north_america,6
2020,Bannock,yes,1,1,1,fur,no,no,no,na,0,north_america,6
2021,Miwok,yes,1,2,1,unknown,no,no,no,na,0,north_america,7
2022,Haida,yes,1,1,1,fish,no,no,no,na,0,north_america,5
2023,Munsee,yes,2,2,2,grain,yes,no,no,na,0,north_america,19
2024,Ajuuran,yes,1,1,1,fish,no,no,no,na,0,africa,5
2025,South Georgia,yes,1,1,1,unknown,no,no,no,na,0,south_america,6
2026,Tanjore,yes,4,4,2,cloth,no,no,no,2,1,asia,50
2027,Arcot,yes,3,3,2,iron,no,yes,no,na,0,asia,15
2028,Mahur,yes,2,2,1,tropical_wood,no,no,no,na,0,asia,8
2029,South Kanara,yes,3,3,2,tropical_wood,no,no,no,na,0,asia,11
2030,Goa,yes,4,4,1,spices,no,no,no,2,0,asia,23
2031,Morasanadu,yes,3,3,2,grain,no,no,no,na,0,asia,11
2032,Malenadu,yes,2,2,2,coffee,no,no,no,na,0,asia,10
2033,Savanaur,yes,4,4,3,cotton,no,no,no,na,0,asia,16
2034,Pune,yes,4,4,3,grain,no,no,no,na,0,asia,14
2035,Gulbarga,yes,4,4,1,grain,no,no,no,na,0,asia,12
2036,Baglana,yes,2,2,2,grain,no,no,no,na,0,asia,9
2037,Warangal,yes,2,2,2,cotton,no,yes,no,na,0,asia,14
2038,Midnapore,yes,4,4,3,spices,no,no,no,na,0,asia,15
2039,Sunderbans,yes,1,1,1,grain,no,no,no,na,0,asia,6
2040,Sadiya,yes,2,2,2,tea,no,no,no,na,0,asia,9
2041,Manipur,yes,2,2,1,cloth,no,yes,no,na,0,asia,13
2042,Koch Hajo,yes,2,2,2,cotton,no,no,no,na,0,asia,11
2043,Balasore,yes,4,4,2,cloth,no,yes,no,na,0,asia,18
2044,Bhagalpur,yes,3,3,2,silk,no,no,no,na,0,asia,13
2045,Barind,yes,4,4,2,cloth,no,no,no,na,0,asia,15
2046,Nasirabad,yes,3,3,2,cotton,no,no,no,na,0,asia,13
2047,Tirhut,yes,5,5,3,dyes,no,no,no,1,0,asia,23
2048,Garjat,yes,1,1,1,tropical_wood,no,no,no,na,0,asia,6
2049,Khurda,yes,2,2,1,grain,no,no,no,na,0,asia,8
2050,Chanda,yes,2,1,2,tropical_wood,no,no,no,na,0,asia,8
2051,Bhavnagar,yes,3,3,2,salt,no,no,no,na,0,asia,12
2052,Navanagar,yes,2,2,1,gems,no,no,no,na,0,asia,10
2053,Patan,yes,3,3,1,cloth,no,no,no,na,0,asia,12
2054,Ahmadabad,yes,5,5,1,paper,no,no,no,na,0,asia,16
2055,Gorakhpur,yes,3,3,2,grain,no,no,no,na,0,asia,11
2056,Rewa Kantha,yes,2,2,2,wool,no,yes,no,na,0,asia,11
2057,Bhelsa,yes,4,4,2,cloth,no,no,no,na,0,asia,15
2058,Mewar,yes,3,3,3,gold,no,no,no,na,0,asia,19
2059,Kalpi,yes,4,4,1,cloth,no,no,no,na,0,asia,14
2060,Upper Doab,yes,6,6,4,cloth,no,no,no,na,0,asia,21
2061,Katehar,yes,3,3,2,cotton,no,no,no,na,0,asia,13
2062,Panipat,yes,5,5,3,cotton,no,no,no,na,0,asia,18
2063,Etawah,yes,5,5,3,dyes,no,no,no,na,0,asia,18
2064,Shekhawati,yes,2,2,1,copper,no,no,no,na,0,asia,9
2065,Bhattiana,yes,3,2,2,livestock,no,no,no,na,0,asia,9
2066,Nagaur,yes,2,2,1,livestock,no,no,no,na,0,asia,7
2067,Gorwar,yes,3,3,3,cotton,no,no,no,na,0,asia,14
2068,Siwistan,yes,1,1,1,wool,no,no,no,na,0,asia,5
2069,Kumaon,yes,1,1,1,naval_supplies,no,no,no,na,0,asia,5
2070,Chaubisi Rajya,yes,3,3,2,naval_supplies,no,no,no,na,0,asia,10
2071,Limbuwan,yes,2,1,1,wool,no,no,no,na,0,asia,6
2072,Bhakkar,yes,2,2,2,cotton,no,no,no,na,0,asia,11
2073,Baltistan,yes,1,1,1,wool,no,no,no,na,0,asia,5
2074,Ladakh,yes,1,1,1,wool,no,no,no,na,0,asia,5
2075,Doaba,yes,7,7,2,dyes,no,no,no,na,1,asia,46
2076,Sialkot,yes,4,4,2,paper,no,yes,no,na,0,asia,18
2077,Margalla,yes,3,3,1,iron,no,no,no,na,0,asia,11
2078,Sind Sagar,yes,2,2,1,livestock,no,no,no,na,0,asia,7
2079,Derajat,yes,3,3,1,wool,no,no,no,na,0,asia,9
2080,Srikakulam,yes,2,2,1,sugar,no,no,no,na,0,asia,9
2081,Lakhnor,yes,3,3,2,naval_supplies,yes,no,no,na,0,asia,20
2082,Raipur,yes,3,3,1,grain,no,no,no,na,0,asia,10
2083,Kosta,yes,2,4,2,cotton,no,yes,no,na,0,asia,16
2084,Konaseema,yes,3,5,3,cloth,no,no,yes,na,0,asia,29
2085,Tiruchirapalli,yes,3,3,2,cotton,no,no,no,na,0,asia,13
2086,Cholistan,yes,2,2,1,livestock,no,no,no,na,0,asia,7
2087,Ajmer,yes,3,3,2,salt,no,no,no,1,0,asia,17
2088,Umarkot,yes,1,1,1,wool,no,no,no,na,0,asia,5
2089,Chaul,yes,4,4,2,cloth,no,no,no,2,1,asia,50
2090,Kurnool,yes,2,2,1,iron,no,no,no,na,0,asia,9
2091,Tripura,yes,1,1,1,tropical_wood,no,no,no,na,0,asia,6
2092,Mahadeo,yes,1,1,1,tropical_wood,no,no,no,na,0,asia,6
2093,Mandsaur,yes,3,3,2,spices,no,yes,no,na,0,asia,15
2094,Bahreich,yes,4,3,2,cotton,no,no,no,na,0,asia,14
2095,Varanasi,yes,4,4,2,silk,no,no,no,na,1,asia,40
2096,Damin,yes,1,1,1,ivory,no,no,no,na,0,asia,8
2097,Bagelkhand,yes,2,2,1,naval_supplies,no,no,no,na,0,asia,7
2098,Surguja,yes,1,1,1,cotton,no,no,no,na,0,asia,8
2099,Kandy,yes,3,3,1,gems,no,no,no,na,0,asia,12
2100,Vanni,yes,2,3,1,gems,no,no,no,na,0,asia,11
2101,Tirunelveli,yes,3,3,2,gems,no,no,no,na,0,asia,13
2102,Urkan,yes,2,2,1,wool,yes,no,no,na,0,asia,17
2103,Udi,yes,1,1,1,fur,no,no,no,na,0,asia,6
2104,Birija,yes,1,1,1,fish,no,no,no,na,0,asia,5
2105,Kuru,yes,2,1,1,fish,no,no,no,na,0,asia,6
2106,Furdan,yes,5,5,5,naval_supplies,no,no,no,1,0,asia,22
2107,Ningguta,yes,3,2,2,iron,no,no,no,na,0,asia,11
2108,Huncun,yes,5,5,5,naval_supplies,no,yes,no,na,0,asia,20
2109,Boduna,yes,3,3,3,iron,no,no,no,na,0,asia,13
2110,Yehe,yes,3,3,3,fur,no,no,no,na,0,asia,12
2111,Hetu Ala,yes,4,4,5,iron,no,no,no,na,0,asia,17
2112,Andong,yes,2,2,1,grain,no,no,no,na,0,asia,8
2113,Gaizhou,yes,3,3,1,fish,no,no,no,na,0,asia,9
2114,Ereen,yes,2,2,3,livestock,no,no,no,na,0,asia,9
2115,Chahar,yes,2,2,3,livestock,no,no,no,na,0,asia,9
2116,Ih Huree,yes,2,2,3,fur,no,no,no,na,0,asia,10
2117,Zasagt,yes,1,1,2,livestock,no,no,no,na,0,asia,6
2118,Urzhar,yes,1,1,1,salt,no,no,no,na,0,asia,7
2119,Chuguchak,yes,1,1,2,fur,no,no,no,na,0,asia,7
2120,Ili,yes,2,2,3,grain,no,no,no,na,0,asia,10
2121,Kuqa,yes,2,2,3,gold,no,no,no,na,0,asia,17
2122,Hami,yes,3,2,3,grain,no,no,no,na,0,asia,11
2123,Qakilik,yes,1,1,2,livestock,no,no,no,na,0,asia,6
2124,Yarkand,yes,3,2,2,wool,no,no,no,1,0,asia,14
2125,Kochkor,yes,2,2,3,wool,no,no,no,na,0,asia,9
2126,Chuy,yes,1,1,2,wool,no,no,no,na,0,asia,6
2127,Yashilkul,yes,1,1,2,livestock,no,no,no,na,0,asia,6
2128,Ngari,yes,1,1,1,gold,no,no,no,na,0,asia,13
2129,Changtang,no,,,,,,,,,,asia,#N/A
2130,Nyingchi,yes,1,1,2,grain,no,no,no,na,0,asia,7
2131,Qamdo,yes,1,1,2,spices,no,no,no,na,0,asia,8
2132,Markam,yes,1,1,2,livestock,no,no,no,na,0,asia,6
2133,Dege,yes,1,1,2,wool,no,no,no,1,0,asia,11
2134,Rebgong,yes,1,1,2,livestock,no,no,no,na,0,asia,6
2135,Garze,yes,1,1,2,grain,no,no,no,na,0,asia,7
2136,Xuanhua,yes,3,3,2,grain,no,yes,no,na,0,asia,14
2137,Daming,yes,3,3,2,grain,no,no,no,na,0,asia,11
2138,Wuding,yes,4,4,3,grain,no,no,no,na,0,asia,14
2139,Laizhou,yes,3,3,2,fish,no,no,no,1,0,asia,15
2140,Yanzhou,yes,3,3,3,grain,no,yes,no,na,1,asia,40
2141,Xuzhou,yes,6,6,3,iron,no,no,no,na,0,asia,19
2142,Huai'an,yes,2,2,2,fish,no,no,no,na,0,asia,8
2143,Fengyang,yes,2,1,1,silk,no,no,no,na,0,asia,9
2144,Fuyang,yes,2,2,1,grain,no,no,no,na,0,asia,8
2145,Zhenjiang,yes,5,5,2,naval_supplies,no,no,no,na,1,asia,39
2146,Ningguo,yes,3,3,3,paper,no,no,no,na,0,asia,14
2147,Huizhou,yes,5,4,3,paper,no,no,no,na,0,asia,17
2148,Shaoxin,yes,6,6,2,paper,no,no,no,na,0,asia,19
2149,Ningbo,yes,6,7,3,naval_supplies,no,no,no,1,0,asia,23
2150,Jinhua,yes,3,3,2,grain,no,no,no,na,0,asia,11
2151,Poyang,yes,3,3,2,chinaware,no,no,no,na,0,asia,12
2152,Jianning,yes,2,2,2,tea,no,no,no,na,0,asia,9
2153,Tingzhou,yes,2,2,1,paper,no,no,no,na,0,asia,10
2154,Kelang,yes,2,2,1,unknown,no,no,no,na,0,asia,8
2155,Middag,yes,2,2,3,unknown,no,no,no,na,0,asia,10
2156,Chaochow,yes,6,6,2,chinaware,no,no,no,na,0,asia,18
2157,Waichow,yes,7,7,3,grain,no,no,no,na,0,asia,20
2158,Shiukwan,yes,4,4,2,iron,no,no,no,na,0,asia,14
2159,Leichow,yes,3,3,2,sugar,no,no,no,na,0,asia,12
2160,Ngaichow,yes,1,1,1,incense,no,no,no,na,0,asia,6
2161,Limchow,yes,3,2,2,incense,no,no,no,na,0,asia,10
2162,Wuchow,yes,1,1,2,copper,no,no,no,na,0,asia,8
2163,Liuzhou,yes,3,3,2,salt,no,no,no,na,0,asia,12
2164,Namnig,yes,1,1,2,grain,no,no,no,na,0,asia,7
2165,Pu'er,yes,2,2,2,tea,no,no,no,na,0,asia,9
2166,Dehong,yes,1,1,2,tropical_wood,no,no,no,na,0,asia,7
2167,Lijiang,yes,1,1,1,tea,no,no,no,na,0,asia,6
2168,Bozhou,yes,2,2,2,grain,no,no,no,na,0,asia,9
2169,Langzhong,yes,2,2,1,grain,no,no,no,na,0,asia,8
2170,Songqu,yes,1,1,1,livestock,no,no,no,na,0,asia,5
2171,Xiangyang,yes,4,4,3,gems,no,no,no,na,0,asia,16
2172,Jingzhou,yes,3,3,2,grain,no,no,no,na,0,asia,11
2173,Yuanling,yes,3,3,2,tea,no,no,no,na,0,asia,11
2174,Hengyang,yes,3,3,3,gold,no,no,no,na,0,asia,19
2175,Runing,yes,3,3,2,cloth,no,no,no,na,0,asia,13
2176,Shangqiu,yes,5,5,2,cloth,no,no,no,na,0,asia,17
2177,Ningwu,yes,1,1,2,grain,no,yes,no,na,0,asia,10
2178,Lu'an,yes,3,2,2,iron,no,no,no,na,0,asia,11
2179,Yan'an,yes,3,3,2,grain,no,yes,no,na,0,asia,14
2180,Tianshui,yes,2,2,1,grain,no,no,no,na,0,asia,8
2181,Pingliang,yes,2,2,2,livestock,no,no,no,na,0,asia,8
2182,Liangzhou,yes,3,3,2,livestock,no,no,no,na,0,asia,10
2183,Taozhou,yes,2,2,2,chinaware,no,no,no,na,0,asia,10
2184,Xining,yes,3,3,2,salt,no,no,no,na,0,asia,12
2185,Mergen,yes,4,4,2,naval_supplies,no,no,no,na,0,asia,12
2186,Iman,yes,3,2,2,naval_supplies,no,no,no,na,0,asia,9
2187,Sartu,yes,2,2,3,livestock,no,no,no,na,0,asia,9
2188,Alchuka,yes,4,4,3,grain,no,no,no,na,0,asia,14
2189,Tsetserleg,yes,2,2,2,fur,yes,no,no,na,0,asia,19
2190,Qaraqorum,yes,2,1,2,livestock,no,no,no,na,0,asia,7
2191,Ejin,yes,1,1,2,livestock,no,no,no,na,0,asia,6
2192,Korla,yes,1,1,2,grain,no,no,no,na,0,asia,7
2193,Govi,yes,1,1,1,livestock,no,no,no,na,0,asia,5
2194,Kunlun,no,,,,,,,,,,asia,#N/A
2195,Adyghe,yes,2,2,2,livestock,no,no,no,na,0,europe,8
2196,Guria,yes,3,3,2,fish,no,no,no,na,0,europe,10
2197,Kabardia,yes,1,1,2,wool,no,no,no,na,0,europe,6
2198,Khundzia,yes,2,2,3,livestock,no,no,no,na,0,europe,9
2199,Tarki,yes,2,2,3,fish,no,no,no,na,0,europe,9
2200,Suleiman Range,no,,,,,,,,,,asia,#N/A
2201,Alania,yes,1,1,1,wool,no,no,no,na,0,europe,5
2202,Melikates,yes,3,3,3,livestock,no,no,no,na,0,asia,11
2203,Kahketi,yes,3,3,3,wine,no,no,no,na,0,europe,12
2204,Kars,yes,3,3,2,wine,no,yes,no,na,0,europe,14
2205,Nakhchivan,yes,2,2,2,wine,no,no,no,na,0,asia,9
2206,Urmia,yes,3,3,2,wine,no,no,no,na,0,asia,11
2207,Maragheh,yes,2,2,2,wool,no,no,no,na,0,asia,8
2208,Terek,yes,3,3,3,livestock,no,no,no,na,0,europe,11
2209,Ilam,yes,2,2,1,wool,no,yes,no,na,0,asia,10
2210,Kirmanshah,yes,2,2,1,cloth,no,no,no,na,0,asia,10
2211,Ardalan,yes,3,3,1,cloth,no,no,no,na,0,asia,12
2212,Zanjan,yes,3,3,1,spices,no,no,no,na,0,asia,11
2213,Markazi,yes,3,3,2,cloth,no,no,no,na,0,asia,13
2214,Golestan,yes,2,2,3,tea,no,yes,no,na,0,asia,13
2215,Qazvin,yes,3,3,2,silk,no,yes,no,na,0,asia,16
2216,Semnan,yes,2,2,2,gems,no,no,no,na,0,asia,11
2217,Yasuj,yes,1,1,1,cloth,no,no,no,na,0,asia,8
2218,Shiraz,yes,5,5,4,wine,no,no,no,2,0,asia,27
2219,Bandar Langeh,yes,2,2,2,spices,no,no,no,na,0,asia,10
2220,Bam,yes,1,1,1,cotton,no,yes,no,na,1,asia,36
2221,Mashhad,yes,3,2,2,copper,no,no,no,2,0,asia,21
2222,Ardakan,yes,2,2,1,incense,no,no,no,na,0,asia,8
2223,Larestan,yes,2,2,2,iron,no,no,no,na,0,asia,10
2224,Ferah,yes,1,1,2,livestock,no,no,no,na,0,asia,6
2225,Bamyan,yes,2,2,2,dyes,no,no,no,na,1,asia,36
2226,Jalalabad,yes,4,4,3,livestock,no,no,no,na,0,asia,13
2227,Kunduz,yes,1,1,2,cotton,no,no,no,na,0,asia,9
2228,Maymana,yes,3,3,2,cotton,no,no,no,na,0,asia,13
2229,Bust,yes,1,1,3,livestock,no,no,no,na,0,asia,7
2230,Chakhansur,yes,1,1,1,livestock,no,no,no,na,0,asia,5
2231,Bela,yes,2,2,1,fish,no,no,no,na,0,asia,7
2232,Kharan,yes,1,1,2,livestock,no,no,no,na,0,asia,6
2233,Western Makran,yes,1,1,1,fish,no,no,no,na,0,asia,5
2234,Rafsanjan,yes,2,2,1,copper,no,no,no,na,0,asia,9
2235,Sabzevar,yes,2,2,1,wool,no,no,no,na,0,asia,7
2236,Bojnord,yes,2,2,1,wool,no,no,no,na,0,asia,7
2237,Tekrur,yes,3,3,1,slaves,no,no,no,na,0,africa,9
2238,Kantor,yes,1,1,1,ivory,no,no,no,na,0,africa,8
2239,Siine,yes,2,2,1,slaves,no,no,no,na,0,africa,7
2240,Galam,yes,3,3,1,gold,no,no,no,na,0,africa,17
2241,Beafada,yes,1,1,1,slaves,no,no,no,na,0,africa,5
2242,Karou,yes,1,1,1,unknown,no,no,no,na,0,africa,6
2243,Termes,yes,1,1,1,livestock,no,no,no,na,0,africa,5
2244,Tagant,yes,1,1,1,salt,no,no,no,na,0,africa,7
2245,Wagadu,yes,2,2,1,wool,no,no,no,na,0,africa,7
2246,Baghena,yes,2,2,1,wool,no,no,no,na,0,africa,7
2247,Hodh,yes,2,2,1,wool,no,no,no,na,0,africa,7
2248,Do,yes,4,4,1,livestock,no,no,no,na,0,africa,11
2249,Sibiridugu,yes,2,2,1,spices,no,no,no,na,0,africa,9
2250,Bendugu,yes,3,3,1,iron,no,no,no,na,0,africa,11
2251,Bagoe,no,,,,,,,,,,africa,#N/A
2252,Lobi,yes,2,2,1,gold,no,no,no,na,0,africa,15
2253,Gwiriko,yes,1,1,1,grain,no,no,no,na,0,africa,6
2254,Bonoman,yes,3,3,1,tropical_wood,no,no,no,na,0,africa,10
2255,Gyaaman,yes,2,2,1,coffee,no,no,no,na,0,africa,9
2256,Dagbon,yes,1,1,1,dyes,no,no,no,na,0,africa,8
2257,Denkyira,yes,2,2,1,coffee,no,no,no,na,0,africa,9
2258,Cape Coast,yes,2,2,1,gold,no,no,no,1,0,africa,20
2259,Bara,yes,3,3,1,grain,no,no,no,na,0,africa,10
2260,Mema,yes,2,2,1,grain,no,no,no,na,0,africa,8
2261,Kala,yes,4,4,1,fish,no,no,no,na,0,africa,11
2262,Karabara,yes,3,3,1,fish,no,no,no,na,0,africa,9
2263,Haayre,yes,1,1,1,ivory,no,no,no,na,0,africa,8
2264,Hombori,yes,1,1,1,livestock,no,no,no,na,0,africa,5
2265,Liptako,yes,1,1,1,livestock,no,no,no,na,0,africa,5
2266,Bilanga,yes,1,1,1,grain,no,no,no,na,0,africa,6
2267,Tenkodogo,yes,3,3,1,livestock,no,no,no,na,0,africa,9
2268,Aribanda,yes,3,3,1,grain,no,no,no,na,0,africa,10
2269,Zarmaganda,yes,2,2,1,wool,no,no,no,na,0,africa,7
2270,Dallol,yes,2,2,1,grain,no,no,no,na,0,africa,8
2271,Azawagh,yes,1,1,1,livestock,no,no,no,na,0,africa,5
2272,Azbin,yes,1,1,1,salt,no,no,no,na,0,africa,7
2273,Ader,yes,1,1,1,livestock,no,no,no,na,0,africa,5
2274,Air,yes,4,4,1,iron,no,yes,no,na,0,africa,16
2275,Tenere,yes,1,1,1,livestock,no,no,no,na,0,africa,5
2276,Itesan,yes,1,1,1,livestock,no,no,no,na,0,africa,5
2277,Kawar,yes,1,1,1,salt,no,no,no,na,0,africa,7
2278,Kebbi,yes,2,2,1,grain,no,no,no,na,0,africa,8
2279,Daura,yes,3,3,1,dyes,no,no,no,na,0,africa,12
2280,Biram,yes,2,2,1,dyes,no,no,no,na,0,africa,10
2281,Rano,yes,2,2,1,dyes,no,no,no,na,0,africa,10
2282,Muniyo,yes,2,2,1,grain,no,no,no,na,0,africa,8
2283,Bedde,yes,1,1,1,grain,no,no,no,na,0,africa,6
2284,Manga,yes,2,2,1,livestock,no,no,no,na,0,africa,7
2285,Marghi,yes,1,1,1,grain,no,no,no,na,0,africa,6
2286,Logone,yes,2,2,1,ivory,no,no,no,na,0,africa,10
2287,Kotoko,yes,3,3,1,grain,no,no,no,na,0,africa,10
2288,Yao,yes,3,3,1,grain,no,no,no,na,0,africa,10
2289,Ondo,yes,2,2,1,coffee,no,no,no,na,0,africa,9
2290,Ijebu,yes,2,2,1,slaves,no,no,no,na,0,africa,7
2291,Ketu,yes,2,2,1,slaves,no,no,no,na,0,africa,7
2292,Moshi,yes,1,1,1,tropical_wood,no,no,no,na,0,africa,6
2293,Yawuri,yes,1,1,1,coffee,no,no,no,na,0,africa,7
2294,Warri,yes,1,1,1,slaves,no,no,no,na,0,africa,5
2295,Atakora,yes,1,1,1,tropical_wood,no,no,no,na,0,africa,6
2296,Biga,yes,4,4,3,naval_supplies,no,yes,no,na,0,europe,16
2297,Saruhan,yes,3,2,2,cotton,no,no,no,na,0,europe,12
2298,Tekke,yes,3,1,2,cotton,no,no,no,na,0,europe,11
2299,Bolu,yes,2,4,2,fish,no,no,no,na,0,europe,10
2300,Bozok,yes,3,3,2,grain,no,no,no,na,0,europe,11
2301,Kayseri,yes,3,1,2,iron,no,no,no,na,0,europe,10
2302,Icel,yes,2,2,2,naval_supplies,no,yes,no,na,0,europe,11
2303,Malatya,yes,2,2,2,cloth,no,no,no,na,0,europe,11
2304,Canik,yes,2,2,2,wine,no,no,no,na,0,europe,9
2305,Erzincan,yes,3,3,2,copper,no,no,no,na,0,europe,12
2306,Mush,yes,3,3,3,wool,no,no,no,na,0,asia,11
2307,Van,yes,3,3,2,wool,no,no,no,na,0,asia,10
2308,Urfa,yes,3,3,2,wool,no,no,no,na,0,asia,10
2309,Sinjar,yes,2,2,2,sugar,no,no,no,na,0,asia,10
2310,Tikrit,yes,3,3,2,livestock,no,no,no,na,1,asia,35
2311,Samawah,yes,3,3,2,spices,no,no,no,na,0,asia,12
2312,Wasit,yes,3,3,2,grain,no,no,no,na,0,asia,11
2313,Antioch,yes,4,4,3,cloth,no,no,no,na,0,asia,16
2314,Rahba,yes,1,1,1,grain,no,no,no,na,0,asia,6
2315,Suez,yes,2,2,1,livestock,no,no,no,na,0,africa,7
2316,Al Gharbia,yes,4,4,4,grain,no,no,no,na,0,africa,15
2317,Minya,yes,3,3,2,sugar,no,no,no,na,0,africa,12
2318,Bahiriya,yes,1,1,2,livestock,no,no,no,na,0,africa,6
2319,Manfalut,yes,2,2,1,cotton,no,no,no,na,0,africa,10
2320,Ras Gharib,yes,1,1,1,fish,no,no,no,na,0,africa,5
2321,Queseer,yes,1,1,1,livestock,no,no,no,na,0,africa,5
